txn_id,date,period,doc_type,doc_id,gl_account,gl_account_name,statement_section,counterparty_id,counterparty_name,counterparty_type,segment,category,sku,description,quantity,unit_price,amount,signed_amount,memo
TXN-0001766,2024-11-09,2024-11,INVOICE,SO-202411-00114,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1032,COGS - Storage Container,50,9.07,453.5,-453.5,
TXN-0001767,2024-11-09,2024-11,INVOICE,SO-202411-00114,4000,Product Revenue,Revenue,CUST-007,Ashgrove Dining Partners,customer,Restaurant Group,Smallwares,SKU-1031,Ladle,45,110.2048,4959.21,4959.21,
TXN-0001768,2024-11-09,2024-11,INVOICE,SO-202411-00114,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1031,COGS - Ladle,45,65.9634,2968.35,-2968.35,
TXN-0001769,2024-11-09,2024-11,INVOICE,SO-202411-00114,4000,Product Revenue,Revenue,CUST-007,Ashgrove Dining Partners,customer,Restaurant Group,Smallwares,SKU-1032,Storage Container,73,15.7702,1151.22,1151.22,
TXN-0001770,2024-11-09,2024-11,INVOICE,SO-202411-00114,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1032,COGS - Storage Container,73,9.3411,681.9,-681.9,
TXN-0001771,2024-11-09,2024-11,INVOICE,SO-202411-00114,4000,Product Revenue,Revenue,CUST-007,Ashgrove Dining Partners,customer,Restaurant Group,Janitorial & Chemicals,SKU-1043,Floor Cleaner,48,175.9846,8447.26,8447.26,
TXN-0001772,2024-11-09,2024-11,INVOICE,SO-202411-00114,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Restaurant Group,Janitorial & Chemicals,SKU-1043,COGS - Floor Cleaner,48,108.052,5186.5,-5186.5,
TXN-0001773,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Cooking Equipment,SKU-1012,Deep Fryer,2,3872.9342,7745.87,7745.87,
TXN-0001774,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Institutional,Cooking Equipment,SKU-1012,COGS - Deep Fryer,2,2986.9591,5973.92,-5973.92,
TXN-0001775,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Cooking Equipment,SKU-1012,Deep Fryer,2,4043.1147,8086.23,8086.23,
TXN-0001776,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Institutional,Cooking Equipment,SKU-1012,COGS - Deep Fryer,2,3195.7538,6391.51,-6391.51,
TXN-0001777,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Disposables,SKU-1039,Straw Case,39,54.2467,2115.62,2115.62,
TXN-0001778,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1039,COGS - Straw Case,39,36.0932,1407.63,-1407.63,
TXN-0001779,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Smallwares,SKU-1023,Sauce Pan,78,108.557,8467.44,8467.44,
TXN-0001780,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1023,COGS - Sauce Pan,78,64.9787,5068.34,-5068.34,
TXN-0001781,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Smallwares,SKU-1029,Cutting Board,22,30.696,675.31,675.31,
TXN-0001782,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1029,COGS - Cutting Board,22,17.923,394.31,-394.31,
TXN-0001783,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Janitorial & Chemicals,SKU-1045,Mop Head,35,172.9016,6051.56,6051.56,
TXN-0001784,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1045,COGS - Mop Head,35,108.2234,3787.82,-3787.82,
TXN-0001785,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Smallwares,SKU-1026,Mixing Bowl Set,11,113.6299,1249.93,1249.93,
TXN-0001786,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1026,COGS - Mixing Bowl Set,11,67.7623,745.39,-745.39,
TXN-0001787,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Cooking Equipment,SKU-1011,Countertop Griddle,4,1571.273,6285.09,6285.09,
TXN-0001788,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Institutional,Cooking Equipment,SKU-1011,COGS - Countertop Griddle,4,1237.2248,4948.9,-4948.9,
TXN-0001789,2024-11-13,2024-11,INVOICE,SO-202411-00115,4000,Product Revenue,Revenue,CUST-008,Northfield Medical Center,customer,Institutional,Refrigeration,SKU-1003,Walk-In Cooler Panel,2,6262.9663,12525.93,12525.93,
TXN-0001790,2024-11-13,2024-11,INVOICE,SO-202411-00115,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Institutional,Refrigeration,SKU-1003,COGS - Walk-In Cooler Panel,2,4775.6128,9551.23,-9551.23,
TXN-0001791,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Refrigeration,SKU-1004,Blast Chiller,3,5029.1753,15087.53,15087.53,
TXN-0001792,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Distributor Resale,Refrigeration,SKU-1004,COGS - Blast Chiller,3,3779.966,11339.9,-11339.9,
TXN-0001793,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Smallwares,SKU-1029,Cutting Board,86,29.8689,2568.73,2568.73,
TXN-0001794,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1029,COGS - Cutting Board,86,17.6777,1520.28,-1520.28,
TXN-0001795,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Cooking Equipment,SKU-1011,Countertop Griddle,2,1675.8581,3351.72,3351.72,
TXN-0001796,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Distributor Resale,Cooking Equipment,SKU-1011,COGS - Countertop Griddle,2,1296.0408,2592.08,-2592.08,
TXN-0001797,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Disposables,SKU-1034,Napkin Case,55,69.4176,3817.97,3817.97,
TXN-0001798,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1034,COGS - Napkin Case,55,45.6002,2508.01,-2508.01,
TXN-0001799,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Smallwares,SKU-1028,Hotel Pan,84,119.263,10018.09,10018.09,
TXN-0001800,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1028,COGS - Hotel Pan,84,70.808,5947.87,-5947.87,
TXN-0001801,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Smallwares,SKU-1024,Sheet Pan,18,25.0139,450.25,450.25,
TXN-0001802,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1024,COGS - Sheet Pan,18,14.8966,268.14,-268.14,
TXN-0001803,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Disposables,SKU-1034,Napkin Case,96,70.3153,6750.27,6750.27,
TXN-0001804,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1034,COGS - Napkin Case,96,46.1512,4430.51,-4430.51,
TXN-0001805,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Smallwares,SKU-1029,Cutting Board,37,30.3403,1122.59,1122.59,
TXN-0001806,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1029,COGS - Cutting Board,37,17.6732,653.91,-653.91,
TXN-0001807,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Smallwares,SKU-1029,Cutting Board,72,27.2061,1958.84,1958.84,
TXN-0001808,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1029,COGS - Cutting Board,72,16.2157,1167.53,-1167.53,
TXN-0001809,2024-11-13,2024-11,INVOICE,SO-202411-00116,4000,Product Revenue,Revenue,CUST-009,Stonecrest Resale Supply,customer,Distributor Resale,Disposables,SKU-1038,Deli Paper,112,37.2894,4176.41,4176.41,
TXN-0001810,2024-11-13,2024-11,INVOICE,SO-202411-00116,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1038,COGS - Deli Paper,112,24.6507,2760.87,-2760.87,
TXN-0001811,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1025,Chef Knife,41,72.6863,2980.14,2980.14,
TXN-0001812,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1025,COGS - Chef Knife,41,42.6956,1750.52,-1750.52,
TXN-0001813,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1025,Chef Knife,90,79.8715,7188.43,7188.43,
TXN-0001814,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1025,COGS - Chef Knife,90,47.1238,4241.14,-4241.14,
TXN-0001815,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Refrigeration,SKU-1008,Back Bar Cooler,4,2931.326,11725.3,11725.3,
TXN-0001816,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Independent Restaurant,Refrigeration,SKU-1008,COGS - Back Bar Cooler,4,2209.7225,8838.89,-8838.89,
TXN-0001817,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Cooking Equipment,SKU-1013,Salamander Broiler,1,1116.2219,1116.22,1116.22,
TXN-0001818,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Independent Restaurant,Cooking Equipment,SKU-1013,COGS - Salamander Broiler,1,879.2453,879.25,-879.25,
TXN-0001819,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Disposables,SKU-1033,Takeout Container,28,45.49,1273.72,1273.72,
TXN-0001820,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1033,COGS - Takeout Container,28,30.0714,842.0,-842.0,
TXN-0001821,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Refrigeration,SKU-1002,Undercounter Freezer,1,3254.5764,3254.58,3254.58,
TXN-0001822,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Independent Restaurant,Refrigeration,SKU-1002,COGS - Undercounter Freezer,1,2503.8458,2503.85,-2503.85,
TXN-0001823,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Disposables,SKU-1039,Straw Case,72,55.9936,4031.54,4031.54,
TXN-0001824,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1039,COGS - Straw Case,72,36.8028,2649.8,-2649.8,
TXN-0001825,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1023,Sauce Pan,62,109.5623,6792.86,6792.86,
TXN-0001826,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1023,COGS - Sauce Pan,62,65.2162,4043.4,-4043.4,
TXN-0001827,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1029,Cutting Board,51,29.1053,1484.37,1484.37,
TXN-0001828,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1029,COGS - Cutting Board,51,17.2303,878.74,-878.74,
TXN-0001829,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Smallwares,SKU-1024,Sheet Pan,36,26.0909,939.27,939.27,
TXN-0001830,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1024,COGS - Sheet Pan,36,15.2737,549.85,-549.85,
TXN-0001831,2024-11-05,2024-11,INVOICE,SO-202411-00117,4000,Product Revenue,Revenue,CUST-010,Lakeside Catering Co,customer,Independent Restaurant,Disposables,SKU-1033,Takeout Container,134,43.4938,5828.17,5828.17,
TXN-0001832,2024-11-05,2024-11,INVOICE,SO-202411-00117,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1033,COGS - Takeout Container,134,29.0028,3886.37,-3886.37,
TXN-0001833,2024-11-14,2024-11,INVOICE,SO-202411-00118,4000,Product Revenue,Revenue,CUST-011,Sutton Kitchen,customer,Institutional,Cooking Equipment,SKU-1015,Induction Range,4,5724.8217,22899.29,22899.29,
TXN-0001834,2024-11-14,2024-11,INVOICE,SO-202411-00118,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Institutional,Cooking Equipment,SKU-1015,COGS - Induction Range,4,4516.9154,18067.66,-18067.66,
TXN-0001835,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Janitorial & Chemicals,SKU-1042,Sanitizer Tablets,34,57.6148,1958.9,1958.9,
TXN-0001836,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1042,COGS - Sanitizer Tablets,34,35.8055,1217.39,-1217.39,
TXN-0001837,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Disposables,SKU-1037,Glove Case,23,54.088,1244.02,1244.02,
TXN-0001838,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1037,COGS - Glove Case,23,36.062,829.43,-829.43,
TXN-0001839,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Janitorial & Chemicals,SKU-1045,Mop Head,40,164.161,6566.44,6566.44,
TXN-0001840,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1045,COGS - Mop Head,40,102.8136,4112.54,-4112.54,
TXN-0001841,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Smallwares,SKU-1026,Mixing Bowl Set,88,109.4435,9631.02,9631.02,
TXN-0001842,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1026,COGS - Mixing Bowl Set,88,64.6613,5690.19,-5690.19,
TXN-0001843,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Disposables,SKU-1036,Foil Roll,124,31.891,3954.49,3954.49,
TXN-0001844,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1036,COGS - Foil Roll,124,20.7987,2579.04,-2579.04,
TXN-0001845,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Janitorial & Chemicals,SKU-1043,Floor Cleaner,45,172.4355,7759.6,7759.6,
TXN-0001846,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1043,COGS - Floor Cleaner,45,106.5,4792.5,-4792.5,
TXN-0001847,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Smallwares,SKU-1030,Whisk,24,102.5056,2460.14,2460.14,
TXN-0001848,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1030,COGS - Whisk,24,60.12,1442.88,-1442.88,
TXN-0001849,2024-11-14,2024-11,INVOICE,SO-202411-00119,4000,Product Revenue,Revenue,CUST-012,Pendry Bistro,customer,Institutional,Disposables,SKU-1037,Glove Case,58,59.777,3467.06,3467.06,
TXN-0001850,2024-11-14,2024-11,INVOICE,SO-202411-00119,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1037,COGS - Glove Case,58,39.4882,2290.32,-2290.32,
TXN-0001851,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Cooking Equipment,SKU-1016,Conveyor Toaster,4,2035.8125,8143.25,8143.25,
TXN-0001852,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Restaurant Group,Cooking Equipment,SKU-1016,COGS - Conveyor Toaster,4,1590.8139,6363.26,-6363.26,
TXN-0001853,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1025,Chef Knife,49,77.6014,3802.47,3802.47,
TXN-0001854,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1025,COGS - Chef Knife,49,46.162,2261.94,-2261.94,
TXN-0001855,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1027,Tongs,31,134.666,4174.64,4174.64,
TXN-0001856,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1027,COGS - Tongs,31,78.5394,2434.72,-2434.72,
TXN-0001857,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1028,Hotel Pan,18,118.1474,2126.65,2126.65,
TXN-0001858,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1028,COGS - Hotel Pan,18,70.5667,1270.2,-1270.2,
TXN-0001859,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Smallwares,SKU-1030,Whisk,15,115.5493,1733.24,1733.24,
TXN-0001860,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1030,COGS - Whisk,15,67.252,1008.78,-1008.78,
TXN-0001861,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Janitorial & Chemicals,SKU-1042,Sanitizer Tablets,8,57.2001,457.6,457.6,
TXN-0001862,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Restaurant Group,Janitorial & Chemicals,SKU-1042,COGS - Sanitizer Tablets,8,35.7407,285.93,-285.93,
TXN-0001863,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Disposables,SKU-1036,Foil Roll,99,29.5273,2923.21,2923.21,
TXN-0001864,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1036,COGS - Foil Roll,99,19.5896,1939.37,-1939.37,
TXN-0001865,2024-11-18,2024-11,INVOICE,SO-202411-00120,4000,Product Revenue,Revenue,CUST-013,Brackley Public House,customer,Restaurant Group,Refrigeration,SKU-1007,Ice Machine,4,6546.8508,26187.4,26187.4,
TXN-0001866,2024-11-18,2024-11,INVOICE,SO-202411-00120,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Restaurant Group,Refrigeration,SKU-1007,COGS - Ice Machine,4,5001.352,20005.41,-20005.41,
TXN-0001867,2024-11-02,2024-11,INVOICE,SO-202411-00121,4000,Product Revenue,Revenue,CUST-014,Sutton Dining Co,customer,Hotel & Hospitality,Smallwares,SKU-1030,Whisk,86,108.0517,9292.44,9292.44,
TXN-0001868,2024-11-02,2024-11,INVOICE,SO-202411-00121,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Hotel & Hospitality,Smallwares,SKU-1030,COGS - Whisk,86,64.3489,5534.01,-5534.01,
