invoice_id,customer_id,customer_name,segment,issue_date,terms,due_date,amount,paid_date,days_late
SO-202604-01050,CUST-042,Tarleton Grill,Independent Restaurant,2026-04-19,Net 15,2026-05-04,25076.7,2026-05-05,1
SO-202604-01051,CUST-043,Quarry Provisions,Independent Restaurant,2026-04-08,Net 30,2026-05-08,42644.16,2026-05-15,7
SO-202604-01052,CUST-044,Fairhaven Provisions,Distributor Resale,2026-04-09,Net 15,2026-04-24,35304.3,2026-04-26,2
SO-202604-01053,CUST-045,Weldon Grill,Hotel & Hospitality,2026-04-28,Net 30,2026-05-28,32824.22,2026-06-07,10
SO-202604-01054,CUST-046,Fairhaven Bistro,Institutional,2026-04-09,Net 30,2026-05-09,32688.19,2026-05-20,11
SO-202604-01055,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-04-14,Net 30,2026-05-14,29204.67,2026-05-23,9
SO-202604-01056,CUST-042,Tarleton Grill,Independent Restaurant,2026-04-17,Net 15,2026-05-02,35421.36,2026-04-27,-5
SO-202604-01057,CUST-029,Pine Bistro,Hotel & Hospitality,2026-04-27,Net 45,2026-06-11,24498.52,2026-06-17,6
SO-202604-01058,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-04-16,Net 30,2026-05-16,27487.6,2026-05-18,2
SO-202605-01059,CUST-001,Copper Fork Group,Restaurant Group,2026-05-25,Net 45,2026-07-09,105621.85,2026-07-15,6
SO-202605-01060,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-05-17,Net 30,2026-06-16,186868.75,2026-06-21,5
SO-202605-01061,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-05-15,Net 45,2026-06-29,71514.67,2026-06-30,1
SO-202605-01062,CUST-004,Meridian Public Schools,Institutional,2026-05-18,Net 60,2026-07-17,93433.64,2026-07-28,11
SO-202605-01063,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-05-21,Net 30,2026-06-20,54693.04,2026-06-15,-5
SO-202605-01064,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-05-07,Net 30,2026-06-06,228927.04,2026-07-08,32
SO-202605-01065,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-05-26,Net 45,2026-07-10,124248.6,2026-07-09,-1
SO-202605-01066,CUST-008,Northfield Medical Center,Institutional,2026-05-26,Net 60,2026-07-25,42782.67,2026-07-29,4
SO-202605-01067,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-05-11,Net 30,2026-06-10,40395.67,2026-06-20,10
SO-202605-01068,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-05-18,Net 30,2026-06-17,50600.51,2026-06-19,2
SO-202605-01069,CUST-011,Sutton Kitchen,Institutional,2026-05-16,Net 45,2026-06-30,27320.37,2026-07-14,14
SO-202605-01070,CUST-012,Pendry Bistro,Institutional,2026-05-27,Net 45,2026-07-11,31079.48,2026-07-18,7
SO-202605-01071,CUST-013,Brackley Public House,Restaurant Group,2026-05-05,Net 15,2026-05-20,54089.92,2026-05-28,8
SO-202605-01072,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-05-12,Net 30,2026-06-11,21409.33,2026-06-17,6
SO-202605-01073,CUST-015,Pelham Dining Co,Restaurant Group,2026-05-23,Net 15,2026-06-07,46415.73,2026-06-04,-3
SO-202605-01074,CUST-016,Marbury Food Hall,Restaurant Group,2026-05-17,Net 30,2026-06-16,41868.26,2026-06-23,7
SO-202605-01075,CUST-017,Weldon Kitchen,Distributor Resale,2026-05-11,Net 30,2026-06-10,46408.61,2026-06-15,5
SO-202605-01076,CUST-018,Pine Kitchen,Independent Restaurant,2026-05-24,Net 30,2026-06-23,53419.46,2026-07-02,9
SO-202605-01077,CUST-019,Birch Provisions,Independent Restaurant,2026-05-21,Net 30,2026-06-20,51082.68,2026-06-22,2
SO-202605-01078,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-05-04,Net 30,2026-06-03,30887.13,2026-06-10,7
SO-202605-01079,CUST-021,Quarry Provisions,Independent Restaurant,2026-05-28,Net 15,2026-06-12,27885.94,2026-06-13,1
SO-202605-01080,CUST-022,Ockham Provisions,Distributor Resale,2026-05-08,Net 45,2026-06-22,22647.77,2026-06-29,7
SO-202605-01081,CUST-023,Ashford Grill,Independent Restaurant,2026-05-20,Net 30,2026-06-19,35550.18,2026-06-24,5
SO-202605-01082,CUST-024,Hollow Kitchen,Independent Restaurant,2026-05-23,Net 30,2026-06-22,23623.75,2026-06-26,4
SO-202605-01083,CUST-025,Pendry Food Hall,Restaurant Group,2026-05-23,Net 15,2026-06-07,32323.55,2026-06-09,2
SO-202605-01084,CUST-026,Old Tavern,Institutional,2026-05-26,Net 30,2026-06-25,37825.04,2026-07-04,9
SO-202605-01085,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-05-09,Net 30,2026-06-08,51192.58,2026-06-13,5
SO-202605-01086,CUST-028,Gilman Food Hall,Independent Restaurant,2026-05-01,Net 45,2026-06-15,37503.25,2026-06-17,2
SO-202605-01087,CUST-029,Pine Bistro,Hotel & Hospitality,2026-05-19,Net 45,2026-07-03,36765.56,2026-07-04,1
SO-202605-01088,CUST-030,Norwood Food Hall,Independent Restaurant,2026-05-01,Net 15,2026-05-16,33672.09,2026-05-17,1
SO-202605-01089,CUST-031,Sutton Eatery,Independent Restaurant,2026-05-03,Net 30,2026-06-02,26580.49,2026-06-04,2
SO-202605-01090,CUST-032,Ashford Dining Co,Institutional,2026-05-12,Net 30,2026-06-11,50390.73,2026-06-22,11
SO-202605-01091,CUST-033,Norwood Tavern,Independent Restaurant,2026-05-04,Net 15,2026-05-19,38543.33,2026-05-25,6
SO-202605-01092,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-05-03,Net 15,2026-05-18,53430.08,2026-06-01,14
SO-202605-01093,CUST-035,Hollow Tavern,Independent Restaurant,2026-05-24,Net 45,2026-07-08,48647.37,2026-07-12,4
SO-202605-01094,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-05-05,Net 30,2026-06-04,16186.02,2026-06-10,6
SO-202605-01095,CUST-037,Tarleton Grill,Institutional,2026-05-10,Net 45,2026-06-24,63100.36,2026-07-01,7
SO-202605-01096,CUST-038,Old Tavern,Independent Restaurant,2026-05-14,Net 15,2026-05-29,27069.75,2026-06-03,5
SO-202605-01097,CUST-039,Hartwell Kitchen,Institutional,2026-05-27,Net 15,2026-06-11,41622.63,2026-06-23,12
SO-202605-01098,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-05-26,Net 30,2026-06-25,40314.01,2026-07-07,12
SO-202605-01099,CUST-041,Quarry Dining Co,Distributor Resale,2026-05-25,Net 15,2026-06-09,27616.84,2026-06-14,5
SO-202605-01100,CUST-042,Tarleton Grill,Independent Restaurant,2026-05-07,Net 15,2026-05-22,22686.03,2026-05-21,-1
SO-202605-01101,CUST-043,Quarry Provisions,Independent Restaurant,2026-05-19,Net 30,2026-06-18,50415.33,2026-06-25,7
SO-202605-01102,CUST-044,Fairhaven Provisions,Distributor Resale,2026-05-10,Net 15,2026-05-25,36451.3,2026-06-03,9
SO-202605-01103,CUST-045,Weldon Grill,Hotel & Hospitality,2026-05-25,Net 30,2026-06-24,49195.07,2026-06-30,6
SO-202605-01104,CUST-046,Fairhaven Bistro,Institutional,2026-05-28,Net 30,2026-06-27,32828.54,2026-07-08,11
SO-202605-01105,CUST-042,Tarleton Grill,Independent Restaurant,2026-05-02,Net 15,2026-05-17,34779.17,2026-05-20,3
SO-202605-01106,CUST-029,Pine Bistro,Hotel & Hospitality,2026-05-18,Net 45,2026-07-02,43873.48,2026-07-07,5
SO-202605-01107,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-05-30,Net 30,2026-06-29,25368.17,2026-07-04,5
SO-202606-01108,CUST-001,Copper Fork Group,Restaurant Group,2026-06-30,Net 45,2026-08-14,99047.71,2026-08-20,6
SO-202606-01109,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-06-15,Net 30,2026-07-15,98604.72,2026-07-22,7
SO-202606-01110,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-06-10,Net 45,2026-07-25,79528.04,2026-08-01,7
SO-202606-01111,CUST-004,Meridian Public Schools,Institutional,2026-06-23,Net 60,2026-08-22,83038.53,2026-09-08,17
SO-202606-01112,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-06-19,Net 30,2026-07-19,52549.33,2026-07-13,-6
SO-202606-01113,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-06-10,Net 30,2026-07-10,60720.63,2026-08-19,40
SO-202606-01114,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-06-05,Net 45,2026-07-20,57515.54,2026-07-25,5
SO-202606-01115,CUST-008,Northfield Medical Center,Institutional,2026-06-07,Net 60,2026-08-06,55662.01,2026-08-10,4
SO-202606-01116,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-06-04,Net 30,2026-07-04,55937.31,2026-07-11,7
SO-202606-01117,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-06-01,Net 30,2026-07-01,34088.66,2026-07-05,4
SO-202606-01118,CUST-011,Sutton Kitchen,Institutional,2026-06-10,Net 45,2026-07-25,18636.67,2026-08-09,15
SO-202606-01119,CUST-012,Pendry Bistro,Institutional,2026-06-29,Net 45,2026-08-13,32587.23,2026-08-18,5
SO-202606-01120,CUST-013,Brackley Public House,Restaurant Group,2026-06-04,Net 15,2026-06-19,57205.97,2026-06-22,3
SO-202606-01121,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-06-07,Net 30,2026-07-07,35027.32,2026-07-14,7
SO-202606-01122,CUST-015,Pelham Dining Co,Restaurant Group,2026-06-09,Net 15,2026-06-24,45572.81,2026-06-23,-1
SO-202606-01123,CUST-016,Marbury Food Hall,Restaurant Group,2026-06-07,Net 30,2026-07-07,37216.36,2026-07-10,3
SO-202606-01124,CUST-017,Weldon Kitchen,Distributor Resale,2026-06-12,Net 30,2026-07-12,59125.03,2026-07-16,4
SO-202606-01125,CUST-018,Pine Kitchen,Independent Restaurant,2026-06-29,Net 30,2026-07-29,52830.92,2026-08-03,5
SO-202606-01126,CUST-019,Birch Provisions,Independent Restaurant,2026-06-06,Net 30,2026-07-06,45255.38,2026-07-08,2
SO-202606-01127,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-06-05,Net 30,2026-07-05,24863.27,2026-07-12,7
SO-202606-01128,CUST-021,Quarry Provisions,Independent Restaurant,2026-06-15,Net 15,2026-06-30,25300.2,2026-07-01,1
SO-202606-01129,CUST-022,Ockham Provisions,Distributor Resale,2026-06-22,Net 45,2026-08-06,23413.78,2026-08-15,9
SO-202606-01130,CUST-023,Ashford Grill,Independent Restaurant,2026-06-24,Net 30,2026-07-24,36320.25,2026-07-24,0
SO-202606-01131,CUST-024,Hollow Kitchen,Independent Restaurant,2026-06-14,Net 30,2026-07-14,25181.65,2026-07-18,4
SO-202606-01132,CUST-025,Pendry Food Hall,Restaurant Group,2026-06-02,Net 15,2026-06-17,35366.37,2026-06-22,5
SO-202606-01133,CUST-026,Old Tavern,Institutional,2026-06-14,Net 30,2026-07-14,30205.13,2026-07-26,12
SO-202606-01134,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-06-04,Net 30,2026-07-04,27071.84,2026-07-09,5
SO-202606-01135,CUST-028,Gilman Food Hall,Independent Restaurant,2026-06-23,Net 45,2026-08-07,48709.21,2026-08-06,-1
SO-202606-01136,CUST-029,Pine Bistro,Hotel & Hospitality,2026-06-30,Net 45,2026-08-14,26510.99,2026-08-16,2
SO-202606-01137,CUST-030,Norwood Food Hall,Independent Restaurant,2026-06-05,Net 15,2026-06-20,52022.88,2026-06-25,5
SO-202606-01138,CUST-031,Sutton Eatery,Independent Restaurant,2026-06-17,Net 30,2026-07-17,21070.59,2026-07-21,4
SO-202606-01139,CUST-032,Ashford Dining Co,Institutional,2026-06-12,Net 30,2026-07-12,48202.69,2026-07-26,14
SO-202606-01140,CUST-033,Norwood Tavern,Independent Restaurant,2026-06-27,Net 15,2026-07-12,39200.75,2026-07-14,2
SO-202606-01141,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-06-27,Net 15,2026-07-12,51712.69,2026-07-26,14
SO-202606-01142,CUST-035,Hollow Tavern,Independent Restaurant,2026-06-11,Net 45,2026-07-26,49001.29,2026-08-03,8
SO-202606-01143,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-06-14,Net 30,2026-07-14,25055.67,2026-07-13,-1
SO-202606-01144,CUST-037,Tarleton Grill,Institutional,2026-06-20,Net 45,2026-08-04,53658.67,2026-08-18,14
SO-202606-01145,CUST-038,Old Tavern,Independent Restaurant,2026-06-06,Net 15,2026-06-21,27213.28,2026-07-04,13
SO-202606-01146,CUST-039,Hartwell Kitchen,Institutional,2026-06-09,Net 15,2026-06-24,38573.59,2026-07-03,9
SO-202606-01147,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-06-19,Net 30,2026-07-19,26305.08,2026-07-30,11
SO-202606-01148,CUST-041,Quarry Dining Co,Distributor Resale,2026-06-08,Net 15,2026-06-23,30513.57,2026-06-22,-1
SO-202606-01149,CUST-042,Tarleton Grill,Independent Restaurant,2026-06-30,Net 15,2026-07-15,24245.79,2026-07-18,3
SO-202606-01150,CUST-043,Quarry Provisions,Independent Restaurant,2026-06-06,Net 30,2026-07-06,52453.4,2026-07-11,5
SO-202606-01151,CUST-044,Fairhaven Provisions,Distributor Resale,2026-06-25,Net 15,2026-07-10,28813.69,2026-07-12,2
SO-202606-01152,CUST-045,Weldon Grill,Hotel & Hospitality,2026-06-05,Net 30,2026-07-05,45502.93,2026-07-10,5
SO-202606-01153,CUST-046,Fairhaven Bistro,Institutional,2026-06-02,Net 30,2026-07-02,33439.32,2026-07-20,18
SO-202606-01154,CUST-029,Pine Bistro,Hotel & Hospitality,2026-06-16,Net 45,2026-07-31,40064.01,2026-08-04,4
SO-202606-01155,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-06-13,Net 30,2026-07-13,25452.49,2026-07-12,-1
SO-202607-01156,CUST-001,Copper Fork Group,Restaurant Group,2026-07-23,Net 45,2026-09-06,112327.67,2026-09-07,1
SO-202607-01157,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-07-13,Net 30,2026-08-12,73069.55,2026-08-17,5
SO-202607-01158,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-07-09,Net 45,2026-08-23,86784.1,2026-08-27,4
SO-202607-01159,CUST-004,Meridian Public Schools,Institutional,2026-07-17,Net 60,2026-09-15,134106.41,2026-09-25,10
SO-202607-01160,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-07-12,Net 30,2026-08-11,70077.93,2026-08-08,-3
SO-202607-01161,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-07-19,Net 30,2026-08-18,56701.13,,46
SO-202607-01162,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-07-27,Net 45,2026-09-10,48064.9,2026-09-17,7
SO-202607-01163,CUST-008,Northfield Medical Center,Institutional,2026-07-28,Net 60,2026-09-26,71284.58,2026-09-29,3
SO-202607-01164,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-07-10,Net 30,2026-08-09,36325.82,2026-08-18,9
SO-202607-01165,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-07-25,Net 30,2026-08-24,28543.27,2026-08-29,5
SO-202607-01166,CUST-011,Sutton Kitchen,Institutional,2026-07-24,Net 45,2026-09-07,45107.56,2026-09-21,14
SO-202607-01167,CUST-012,Pendry Bistro,Institutional,2026-07-20,Net 45,2026-09-03,60793.42,2026-09-14,11
SO-202607-01168,CUST-013,Brackley Public House,Restaurant Group,2026-07-21,Net 15,2026-08-05,43089.37,2026-08-08,3
SO-202607-01169,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-07-11,Net 30,2026-08-10,16476.59,2026-08-13,3
SO-202607-01170,CUST-015,Pelham Dining Co,Restaurant Group,2026-07-31,Net 15,2026-08-15,37228.45,2026-08-18,3
SO-202607-01171,CUST-016,Marbury Food Hall,Restaurant Group,2026-07-22,Net 30,2026-08-21,26206.11,2026-08-22,1
SO-202607-01172,CUST-017,Weldon Kitchen,Distributor Resale,2026-07-30,Net 30,2026-08-29,31627.42,2026-08-29,0
SO-202607-01173,CUST-018,Pine Kitchen,Independent Restaurant,2026-07-16,Net 30,2026-08-15,42552.32,2026-08-18,3
SO-202607-01174,CUST-019,Birch Provisions,Independent Restaurant,2026-07-24,Net 30,2026-08-23,44407.37,2026-08-25,2
SO-202607-01175,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-07-17,Net 30,2026-08-16,25866.32,2026-08-29,13
SO-202607-01176,CUST-021,Quarry Provisions,Independent Restaurant,2026-07-12,Net 15,2026-07-27,27383.0,2026-07-31,4
SO-202607-01177,CUST-022,Ockham Provisions,Distributor Resale,2026-07-05,Net 45,2026-08-19,18647.33,2026-08-21,2
SO-202607-01178,CUST-023,Ashford Grill,Independent Restaurant,2026-07-04,Net 30,2026-08-03,49267.49,2026-08-04,1
SO-202607-01179,CUST-024,Hollow Kitchen,Independent Restaurant,2026-07-04,Net 30,2026-08-03,19781.71,2026-07-31,-3
SO-202607-01180,CUST-025,Pendry Food Hall,Restaurant Group,2026-07-19,Net 15,2026-08-03,19944.89,2026-08-12,9
SO-202607-01181,CUST-026,Old Tavern,Institutional,2026-07-05,Net 30,2026-08-04,69948.78,2026-08-19,15
SO-202607-01182,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-07-04,Net 30,2026-08-03,27447.97,2026-08-10,7
SO-202607-01183,CUST-028,Gilman Food Hall,Independent Restaurant,2026-07-30,Net 45,2026-09-13,34226.83,2026-09-15,2
SO-202607-01184,CUST-029,Pine Bistro,Hotel & Hospitality,2026-07-05,Net 45,2026-08-19,26880.1,2026-08-26,7
SO-202607-01185,CUST-030,Norwood Food Hall,Independent Restaurant,2026-07-09,Net 15,2026-07-24,32064.2,2026-07-30,6
SO-202607-01186,CUST-031,Sutton Eatery,Independent Restaurant,2026-07-06,Net 30,2026-08-05,21255.67,2026-08-07,2
SO-202607-01187,CUST-032,Ashford Dining Co,Institutional,2026-07-28,Net 30,2026-08-27,82219.53,2026-09-11,15
SO-202607-01188,CUST-033,Norwood Tavern,Independent Restaurant,2026-07-26,Net 15,2026-08-10,33367.11,2026-08-19,9
SO-202607-01189,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-07-30,Net 15,2026-08-14,31266.84,2026-08-22,8
SO-202607-01190,CUST-035,Hollow Tavern,Independent Restaurant,2026-07-26,Net 45,2026-09-09,26678.65,2026-09-09,0
SO-202607-01191,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-07-22,Net 30,2026-08-21,16699.1,2026-08-22,1
SO-202607-01192,CUST-037,Tarleton Grill,Institutional,2026-07-07,Net 45,2026-08-21,67567.11,2026-09-04,14
SO-202607-01193,CUST-038,Old Tavern,Independent Restaurant,2026-07-03,Net 15,2026-07-18,26364.32,2026-07-28,10
SO-202607-01194,CUST-039,Hartwell Kitchen,Institutional,2026-07-25,Net 15,2026-08-09,74298.88,2026-08-23,14
SO-202607-01195,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-07-10,Net 30,2026-08-09,24495.39,2026-08-12,3
SO-202607-01196,CUST-041,Quarry Dining Co,Distributor Resale,2026-07-05,Net 15,2026-07-20,26656.66,2026-07-18,-2
SO-202607-01197,CUST-042,Tarleton Grill,Independent Restaurant,2026-07-21,Net 15,2026-08-05,22894.73,2026-08-05,0
SO-202607-01198,CUST-043,Quarry Provisions,Independent Restaurant,2026-07-17,Net 30,2026-08-16,44578.68,2026-08-22,6
SO-202607-01199,CUST-044,Fairhaven Provisions,Distributor Resale,2026-07-07,Net 15,2026-07-22,35834.32,2026-07-31,9
SO-202607-01200,CUST-045,Weldon Grill,Hotel & Hospitality,2026-07-21,Net 30,2026-08-20,43072.83,2026-08-26,6
SO-202607-01201,CUST-046,Fairhaven Bistro,Institutional,2026-07-09,Net 30,2026-08-08,63536.14,2026-08-23,15
SO-202607-01202,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-07-06,Net 30,2026-08-05,21172.55,2026-08-06,1
SO-202608-01203,CUST-001,Copper Fork Group,Restaurant Group,2026-08-03,Net 45,2026-09-17,114691.68,2026-09-24,7
SO-202608-01204,CUST-002,Harborline Hospitality,Hotel & Hospitality,2026-08-20,Net 30,2026-09-19,76286.62,2026-09-24,5
SO-202608-01205,CUST-003,Vaughn & Sons Restaurant Co,Restaurant Group,2026-08-14,Net 45,2026-09-28,77709.29,,8
SO-202608-01206,CUST-004,Meridian Public Schools,Institutional,2026-08-14,Net 60,2026-10-13,105770.83,,11
SO-202608-01207,CUST-005,Bright Harbor Hotels,Hotel & Hospitality,2026-08-27,Net 30,2026-09-26,70360.5,2026-09-21,-5
SO-202608-01208,CUST-006,Ridgeline Kitchens Group,Restaurant Group,2026-08-07,Net 30,2026-09-06,58009.1,,52
SO-202608-01209,CUST-007,Ashgrove Dining Partners,Restaurant Group,2026-08-19,Net 45,2026-10-03,42688.61,,-1
SO-202608-01210,CUST-008,Northfield Medical Center,Institutional,2026-08-22,Net 60,2026-10-21,78272.98,,6
SO-202608-01211,CUST-009,Stonecrest Resale Supply,Distributor Resale,2026-08-26,Net 30,2026-09-25,36860.87,2026-09-29,4
SO-202608-01212,CUST-010,Lakeside Catering Co,Independent Restaurant,2026-08-04,Net 30,2026-09-03,39966.78,2026-09-10,7
SO-202608-01213,CUST-011,Sutton Kitchen,Institutional,2026-08-02,Net 45,2026-09-16,30183.78,,16
SO-202608-01214,CUST-012,Pendry Bistro,Institutional,2026-08-04,Net 45,2026-09-18,49456.98,2026-09-24,6
SO-202608-01215,CUST-013,Brackley Public House,Restaurant Group,2026-08-05,Net 15,2026-08-20,55009.45,2026-08-25,5
SO-202608-01216,CUST-014,Sutton Dining Co,Hotel & Hospitality,2026-08-14,Net 30,2026-09-13,13676.7,2026-09-23,10
SO-202608-01217,CUST-015,Pelham Dining Co,Restaurant Group,2026-08-15,Net 15,2026-08-30,40902.86,2026-08-30,0
SO-202608-01218,CUST-016,Marbury Food Hall,Restaurant Group,2026-08-02,Net 30,2026-09-01,24036.31,2026-09-07,6
SO-202608-01219,CUST-017,Weldon Kitchen,Distributor Resale,2026-08-02,Net 30,2026-09-01,36737.23,2026-09-09,8
SO-202608-01220,CUST-018,Pine Kitchen,Independent Restaurant,2026-08-20,Net 30,2026-09-19,37381.49,2026-09-24,5
SO-202608-01221,CUST-019,Birch Provisions,Independent Restaurant,2026-08-06,Net 30,2026-09-05,43658.0,2026-09-10,5
SO-202608-01222,CUST-020,Rushmoor Provisions,Independent Restaurant,2026-08-29,Net 30,2026-09-28,28100.37,,11
SO-202608-01223,CUST-021,Quarry Provisions,Independent Restaurant,2026-08-30,Net 15,2026-09-14,32532.9,2026-09-16,2
SO-202608-01224,CUST-022,Ockham Provisions,Distributor Resale,2026-08-04,Net 45,2026-09-18,14632.47,2026-09-26,8
SO-202608-01225,CUST-023,Ashford Grill,Independent Restaurant,2026-08-27,Net 30,2026-09-26,30381.6,2026-09-27,1
SO-202608-01226,CUST-024,Hollow Kitchen,Independent Restaurant,2026-08-27,Net 30,2026-09-26,15390.71,2026-09-27,1
SO-202608-01227,CUST-025,Pendry Food Hall,Restaurant Group,2026-08-01,Net 15,2026-08-16,40099.46,2026-08-27,11
SO-202608-01228,CUST-026,Old Tavern,Institutional,2026-08-05,Net 30,2026-09-04,47478.11,2026-09-14,10
SO-202608-01229,CUST-027,Wexley Dining Co,Hotel & Hospitality,2026-08-11,Net 30,2026-09-10,28107.47,2026-09-09,-1
SO-202608-01230,CUST-028,Gilman Food Hall,Independent Restaurant,2026-08-25,Net 45,2026-10-09,29081.19,,2
SO-202608-01231,CUST-029,Pine Bistro,Hotel & Hospitality,2026-08-15,Net 45,2026-09-29,24981.08,,5
SO-202608-01232,CUST-030,Norwood Food Hall,Independent Restaurant,2026-08-24,Net 15,2026-09-08,19990.32,2026-09-07,-1
SO-202608-01233,CUST-031,Sutton Eatery,Independent Restaurant,2026-08-08,Net 30,2026-09-07,16540.59,2026-09-05,-2
SO-202608-01234,CUST-032,Ashford Dining Co,Institutional,2026-08-14,Net 30,2026-09-13,90860.9,2026-09-27,14
SO-202608-01235,CUST-033,Norwood Tavern,Independent Restaurant,2026-08-19,Net 15,2026-09-03,38834.94,2026-09-13,10
SO-202608-01236,CUST-034,Ravensworth Eatery,Independent Restaurant,2026-08-19,Net 15,2026-09-03,48605.21,2026-09-13,10
SO-202608-01237,CUST-035,Hollow Tavern,Independent Restaurant,2026-08-19,Net 45,2026-10-03,47391.2,,1
SO-202608-01238,CUST-036,Tarleton Food Hall,Independent Restaurant,2026-08-29,Net 30,2026-09-28,15649.21,,3
SO-202608-01239,CUST-037,Tarleton Grill,Institutional,2026-08-19,Net 45,2026-10-03,73614.03,,5
SO-202608-01240,CUST-038,Old Tavern,Independent Restaurant,2026-08-21,Net 15,2026-09-05,24882.2,2026-09-18,13
SO-202608-01241,CUST-039,Hartwell Kitchen,Institutional,2026-08-14,Net 15,2026-08-29,71234.75,2026-09-07,9
SO-202608-01242,CUST-040,Marlow Hospitality Group,Restaurant Group,2026-08-18,Net 30,2026-09-17,18109.55,2026-09-25,8
SO-202608-01243,CUST-041,Quarry Dining Co,Distributor Resale,2026-08-31,Net 15,2026-09-15,26289.78,2026-09-16,1
SO-202608-01244,CUST-042,Tarleton Grill,Independent Restaurant,2026-08-22,Net 15,2026-09-06,25521.96,2026-09-06,0
SO-202608-01245,CUST-043,Quarry Provisions,Independent Restaurant,2026-08-02,Net 30,2026-09-01,41763.7,2026-09-02,1
SO-202608-01246,CUST-044,Fairhaven Provisions,Distributor Resale,2026-08-03,Net 15,2026-08-18,49879.92,2026-08-25,7
SO-202608-01247,CUST-045,Weldon Grill,Hotel & Hospitality,2026-08-21,Net 30,2026-09-20,36804.01,2026-09-21,1
SO-202608-01248,CUST-046,Fairhaven Bistro,Institutional,2026-08-27,Net 30,2026-09-26,51806.5,,11
